domain,dataset,target,expected_model,metric_model_key,model_role,config_path,local_data_paths,local_data_exists,split_dir,split_complete,split_row_counts,model_artifact_path,model_artifact_exists,evaluation_metrics_path,evaluation_metrics_contains_model,calibration_artifact_path,calibration_artifact_exists,backtest_artifact_path,backtest_artifact_exists,model_card_path,model_card_exists,safety_runtime_path,safety_runtime_exists,baseline_comparison_path,baseline_comparison_exists,runtime_negative_controls_path,runtime_negative_controls_exists,runtime_ablation_path,runtime_ablation_exists,paper_artifacts,paper_artifacts_exist,model_quality_gate_status,model_quality_gate_blockers,status,notes
AV,nuPlan all-zip grouped AV replay,target_ego_speed_mps__2s,baseline_gbm,gbm,release_model,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",artifacts/models_orius_av_nuplan_allzip_grouped/gbm_lightgbm_target_ego_speed_mps__2s.pkl,True,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,True,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/gbm_target_ego_speed_mps__2s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/gbm_target_ego_speed_mps__2s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_ego_speed_mps__2s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,pass,,COMPLETE,"Verified from active config, artifacts, metrics, calibration/backtest, runtime, and publication evidence."
AV,nuPlan all-zip grouped AV replay,target_ego_speed_mps__2s,quantile_gbm,quantile_gbm,uncertainty_component,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",,False,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,False,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/target_ego_speed_mps__2s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/target_ego_speed_mps__2s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_ego_speed_mps__2s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,not_applicable,,PARTIAL,Configured quantile_gbm is treated as an uncertainty/calibration component; no independent checkpoint or model-quality metric key found.
AV,nuPlan all-zip grouped AV replay,target_ego_speed_mps__2s,dl_lstm,lstm,candidate_model,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",artifacts/models_orius_av_nuplan_allzip_grouped/lstm_target_ego_speed_mps__2s.pt,True,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,True,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/lstm_target_ego_speed_mps__2s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/lstm_target_ego_speed_mps__2s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_ego_speed_mps__2s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,pass,,COMPLETE,"Verified from active config, artifacts, metrics, calibration/backtest, runtime, and publication evidence."
AV,nuPlan all-zip grouped AV replay,target_ego_speed_mps__2s,dl_tcn,tcn,candidate_model,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",artifacts/models_orius_av_nuplan_allzip_grouped/tcn_target_ego_speed_mps__2s.pt,True,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,False,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/target_ego_speed_mps__2s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/target_ego_speed_mps__2s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_ego_speed_mps__2s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,not_in_gate,,PARTIAL,Canonical metrics file does not contain this model key for the target.
AV,nuPlan all-zip grouped AV replay,target_ego_speed_mps__2s,dl_nbeats,nbeats,candidate_model,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",artifacts/models_orius_av_nuplan_allzip_grouped/nbeats_target_ego_speed_mps__2s.pt,False,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,False,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/target_ego_speed_mps__2s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/target_ego_speed_mps__2s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_ego_speed_mps__2s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,not_in_gate,,PARTIAL,No active top-level model artifact found for this expected model/target. Canonical metrics file does not contain this model key for the target.
AV,nuPlan all-zip grouped AV replay,target_ego_speed_mps__2s,dl_tft,tft,candidate_model,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",artifacts/models_orius_av_nuplan_allzip_grouped/tft_target_ego_speed_mps__2s.pt,False,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,False,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/target_ego_speed_mps__2s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/target_ego_speed_mps__2s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_ego_speed_mps__2s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,not_in_gate,,PARTIAL,No active top-level model artifact found for this expected model/target. Canonical metrics file does not contain this model key for the target.
AV,nuPlan all-zip grouped AV replay,target_ego_speed_mps__2s,dl_patchtst,patchtst,candidate_model,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",artifacts/models_orius_av_nuplan_allzip_grouped/patchtst_target_ego_speed_mps__2s.pt,False,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,False,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/target_ego_speed_mps__2s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/target_ego_speed_mps__2s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_ego_speed_mps__2s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,not_in_gate,,PARTIAL,No active top-level model artifact found for this expected model/target. Canonical metrics file does not contain this model key for the target.
AV,nuPlan all-zip grouped AV replay,target_relative_gap_m__2s,baseline_gbm,gbm,release_model,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",artifacts/models_orius_av_nuplan_allzip_grouped/gbm_lightgbm_target_relative_gap_m__2s.pkl,True,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,True,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/gbm_target_relative_gap_m__2s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/gbm_target_relative_gap_m__2s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_relative_gap_m__2s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,pass,,COMPLETE,"Verified from active config, artifacts, metrics, calibration/backtest, runtime, and publication evidence."
AV,nuPlan all-zip grouped AV replay,target_relative_gap_m__2s,quantile_gbm,quantile_gbm,uncertainty_component,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",,False,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,False,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/target_relative_gap_m__2s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/target_relative_gap_m__2s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_relative_gap_m__2s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,not_applicable,,PARTIAL,Configured quantile_gbm is treated as an uncertainty/calibration component; no independent checkpoint or model-quality metric key found.
AV,nuPlan all-zip grouped AV replay,target_relative_gap_m__2s,dl_lstm,lstm,candidate_model,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",artifacts/models_orius_av_nuplan_allzip_grouped/lstm_target_relative_gap_m__2s.pt,False,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,False,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/target_relative_gap_m__2s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/target_relative_gap_m__2s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_relative_gap_m__2s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,not_in_gate,,PARTIAL,No active top-level model artifact found for this expected model/target. Canonical metrics file does not contain this model key for the target.
AV,nuPlan all-zip grouped AV replay,target_relative_gap_m__2s,dl_tcn,tcn,candidate_model,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",artifacts/models_orius_av_nuplan_allzip_grouped/tcn_target_relative_gap_m__2s.pt,False,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,False,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/target_relative_gap_m__2s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/target_relative_gap_m__2s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_relative_gap_m__2s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,not_in_gate,,PARTIAL,No active top-level model artifact found for this expected model/target. Canonical metrics file does not contain this model key for the target.
AV,nuPlan all-zip grouped AV replay,target_relative_gap_m__2s,dl_nbeats,nbeats,candidate_model,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",artifacts/models_orius_av_nuplan_allzip_grouped/nbeats_target_relative_gap_m__2s.pt,False,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,False,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/target_relative_gap_m__2s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/target_relative_gap_m__2s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_relative_gap_m__2s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,not_in_gate,,PARTIAL,No active top-level model artifact found for this expected model/target. Canonical metrics file does not contain this model key for the target.
AV,nuPlan all-zip grouped AV replay,target_relative_gap_m__2s,dl_tft,tft,candidate_model,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",artifacts/models_orius_av_nuplan_allzip_grouped/tft_target_relative_gap_m__2s.pt,False,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,False,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/target_relative_gap_m__2s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/target_relative_gap_m__2s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_relative_gap_m__2s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,not_in_gate,,PARTIAL,No active top-level model artifact found for this expected model/target. Canonical metrics file does not contain this model key for the target.
AV,nuPlan all-zip grouped AV replay,target_relative_gap_m__2s,dl_patchtst,patchtst,candidate_model,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",artifacts/models_orius_av_nuplan_allzip_grouped/patchtst_target_relative_gap_m__2s.pt,False,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,False,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/target_relative_gap_m__2s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/target_relative_gap_m__2s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_relative_gap_m__2s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,not_in_gate,,PARTIAL,No active top-level model artifact found for this expected model/target. Canonical metrics file does not contain this model key for the target.
AV,nuPlan all-zip grouped AV replay,target_ego_speed_mps__4s,baseline_gbm,gbm,release_model,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",artifacts/models_orius_av_nuplan_allzip_grouped/gbm_lightgbm_target_ego_speed_mps__4s.pkl,True,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,True,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/gbm_target_ego_speed_mps__4s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/gbm_target_ego_speed_mps__4s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_ego_speed_mps__4s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,pass,,COMPLETE,"Verified from active config, artifacts, metrics, calibration/backtest, runtime, and publication evidence."
AV,nuPlan all-zip grouped AV replay,target_ego_speed_mps__4s,quantile_gbm,quantile_gbm,uncertainty_component,configs/train_forecast_av.yaml,data/orius_av/av/processed_nuplan_allzip_grouped/anchor_features.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/replay_windows.parquet;data/orius_av/av/processed_nuplan_allzip_grouped/nuplan_source_manifest.json,True,data/orius_av/av/processed_nuplan_allzip_grouped/splits,True,"{""calibration"": 39079, ""test"": 37344, ""train"": 265904, ""val"": 37115}",,False,reports/orius_av/nuplan_allzip_grouped/week2_metrics.json,False,artifacts/uncertainty/orius_av_nuplan_allzip_grouped/target_ego_speed_mps__4s_conformal.json,True,reports/orius_av/nuplan_allzip_grouped/target_ego_speed_mps__4s_test.npz,True,reports/orius_av/nuplan_allzip_grouped/model_cards/target_ego_speed_mps__4s.md,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_comparator_summary.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_negative_controls.csv,True,reports/orius_av/nuplan_allzip_grouped_runtime_dropout_aligned_m15_fulltest/runtime_ablation_summary.csv,True,reports/publication/three_domain_ml_benchmark.csv;reports/publication/three_domain_forecast_calibration_runtime_evidence.csv;reports/publication/utility_preserving_safety_scorecard.csv;reports/publication/model_quality_gate.json,True,not_applicable,,PARTIAL,Configured quantile_gbm is treated as an uncertainty/calibration component; no independent checkpoint or model-quality metric key found.
